timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,QGL,class
2014-03-25 17:03:23,0.0,12608130.0,118.68285,2118789.0,82.60810000000001,4577390.45,0.0,0.0
2014-03-25 17:03:24,0.0,12608130.0,118.68279523809522,2118789.0,82.60809571428571,4577380.285714285,0.0,0.0
2014-03-25 17:03:25,0.0,12608130.0,118.68274090909091,2118789.0,82.60809136363636,4577370.090909091,0.0,0.0
2014-03-25 17:03:26,0.0,12608130.0,118.68268695652174,2118789.0,82.60808695652173,4577359.9130434785,0.0,0.0
2014-03-25 17:03:27,0.0,12608130.0,118.68263333333334,2118789.0,82.60808291666667,4577349.75,0.0,0.0
2014-03-25 17:03:28,0.0,12608130.0,118.68258,2118789.0,82.6080788,4577339.56,0.0,0.0
2014-03-25 17:03:29,0.0,12608130.0,118.68252692307692,2118789.0,82.60807461538462,4577329.384615385,0.0,0.0
2014-03-25 17:03:30,0.0,12608130.0,118.68247407407408,2118789.0,82.60807037037037,4577319.222222222,0.0,0.0
2014-03-25 17:03:31,0.0,12608130.0,118.68242142857142,2118788.964285714,82.60806642857143,4577309.035714285,0.0,0.0
2014-03-25 17:03:32,0.0,12608130.0,118.68236896551724,2118788.9310344825,82.60806241379309,4577298.862068965,0.0,0.0
2014-03-25 17:03:33,0.0,12608130.0,118.68231666666667,2118788.9,82.60805833333333,4577288.7,0.0,0.0
2014-03-25 17:03:34,0.0,12608130.0,118.68226451612904,2118788.870967742,82.60805419354838,4577278.516129033,0.0,0.0
2014-03-25 17:03:35,0.0,12608130.0,118.6822125,2118788.84375,82.60805,4577268.34375,0.0,0.0
2014-03-25 17:03:36,0.0,12608130.0,118.6821606060606,2118788.8181818184,82.60804575757575,4577258.181818182,0.0,0.0
2014-03-25 17:03:37,0.0,12608130.0,118.6821088235294,2118788.794117647,82.60804147058823,4577248.0,0.0,0.0
2014-03-25 17:03:38,0.0,12608130.0,118.68205714285715,2118788.7714285715,82.60803714285714,4577237.828571429,0.0,0.0
2014-03-25 17:03:39,0.0,12608130.0,118.68200555555556,2118788.75,82.60803305555555,4577227.666666667,0.0,0.0
2014-03-25 17:03:40,0.0,12608130.0,118.68195135135136,2118788.7297297297,82.60802891891892,4577217.486486486,0.0,0.0
2014-03-25 17:03:41,0.0,12608130.0,118.68189736842105,2118788.710526316,82.60802473684211,4577207.315789473,0.0,0.0
2014-03-25 17:03:42,0.0,12608130.0,118.6818435897436,2118788.6923076925,82.6080205128205,4577197.153846154,0.0,0.0
2014-03-25 17:03:43,0.0,12608130.0,118.68179,2118788.675,82.60801649999999,4577186.975,0.0,0.0
2014-03-25 17:03:44,0.0,12608130.0,118.68173658536587,2118788.6585365855,82.60801243902439,4577176.804878049,0.0,0.0
2014-03-25 17:03:45,0.0,12608130.0,118.68168333333332,2118788.6428571427,82.60800833333333,4577166.642857143,0.0,0.0
2014-03-25 17:03:46,0.0,12608130.0,118.68163023255813,2118788.6279069767,82.6080041860465,4577156.465116279,0.0,0.0
2014-03-25 17:03:47,0.0,12608130.0,118.68157727272728,2118788.6136363638,82.608,4577146.295454546,0.0,0.0
2014-03-25 17:03:48,0.0,12608130.0,118.68152444444445,2118788.6,82.60799577777777,4577136.133333334,0.0,0.0
2014-03-25 17:03:49,0.0,12608130.0,118.68147173913044,2118788.586956522,82.60799152173914,4577125.978260869,0.0,0.0
2014-03-25 17:03:50,0.0,12608130.0,118.68141914893617,2118788.574468085,82.60798744680851,4577115.808510638,0.0,0.0
2014-03-25 17:03:51,0.0,12608130.0,118.68136666666668,2118788.5625,82.60798333333334,4577105.645833333,0.0,0.0
2014-03-25 17:03:52,0.0,12608130.0,118.68131428571428,2118788.551020408,82.60797918367346,4577095.489795919,0.0,0.0
2014-03-25 17:03:53,0.0,12608130.0,118.681262,2118788.54,82.60797500000001,4577085.32,0.0,0.0
2014-03-25 17:03:54,0.0,12608130.0,118.68120980392156,2118788.529411765,82.60797098039215,4577075.156862745,0.0,0.0
2014-03-25 17:03:55,0.0,12608130.0,118.68115769230768,2118788.519230769,82.60796692307692,4577064.980769231,0.0,0.0
2014-03-25 17:03:56,0.0,12608130.0,118.68110566037737,2118788.5094339624,82.60796283018868,4577054.811320755,0.0,0.0
2014-03-25 17:03:57,0.0,12608130.0,118.6810537037037,2118788.5,82.60795870370372,4577044.648148148,0.0,0.0
2014-03-25 17:03:58,0.0,12608130.0,118.681,2118788.4909090907,82.60795454545455,4577034.472727273,0.0,0.0
2014-03-25 17:03:59,0.0,12608130.0,118.68094642857143,2118788.4821428573,82.60795035714285,4577024.303571428,0.0,0.0
2014-03-25 17:04:00,0.0,12608130.0,118.68089298245614,2118788.4736842103,82.60794614035088,4577014.140350877,0.0,0.0
2014-03-25 17:04:01,0.0,12608130.0,118.6808396551724,2118788.4655172415,82.60794189655172,4577003.9655172415,0.0,0.0
2014-03-25 17:04:02,0.0,12608130.0,118.68078644067796,2118788.4576271186,82.60793779661017,4576993.796610169,0.0,0.0
2014-03-25 17:04:03,0.0,12608130.0,118.68073333333334,2118788.45,82.60793366666667,4576983.633333334,0.0,0.0
2014-03-25 17:04:04,0.0,12608130.0,118.68068032786886,2118788.4426229508,82.60792950819672,4576973.459016394,0.0,0.0
2014-03-25 17:04:05,0.0,12608130.0,118.68062741935485,2118788.435483871,82.60792532258064,4576963.29032258,0.0,0.0
2014-03-25 17:04:06,0.0,12608130.0,118.6805746031746,2118788.4285714286,82.60792126984127,4576953.126984127,0.0,0.0
2014-03-25 17:04:07,0.0,12608130.0,118.680521875,2118788.421875,82.6079171875,4576942.953125,0.0,0.0
2014-03-25 17:04:08,0.0,12608130.0,118.68046923076922,2118788.4153846153,82.60791307692308,4576932.784615384,0.0,0.0
2014-03-25 17:04:09,0.0,12608130.0,118.68041666666667,2118788.393939394,82.60790893939394,4576922.621212121,0.0,0.0
2014-03-25 17:04:10,0.0,12608130.0,118.68036417910447,2118788.3731343285,82.6079047761194,4576912.447761194,0.0,0.0
2014-03-25 17:04:11,0.0,12608130.0,118.68031176470588,2118788.3529411764,82.6079005882353,4576902.279411765,0.0,0.0
2014-03-25 17:04:12,0.0,12608130.0,118.68025942028986,2118788.3333333335,82.6078963768116,4576892.101449275,0.0,0.0
2014-03-25 17:04:13,0.0,12608130.0,118.68020714285714,2118788.314285714,82.60789214285714,4576881.928571428,0.0,0.0
2014-03-25 17:04:14,0.0,12608130.0,118.68015492957745,2118788.295774648,82.60788802816901,4576871.76056338,0.0,0.0
2014-03-25 17:04:15,0.0,12608130.0,118.68010277777778,2118788.277777778,82.60788388888889,4576861.583333333,0.0,0.0
2014-03-25 17:04:16,0.0,12608130.0,118.68004931506849,2118788.2602739725,82.60787972602739,4576851.410958904,0.0,0.0
2014-03-25 17:04:17,0.0,12608130.0,118.67999594594595,2118788.243243243,82.60787554054055,4576841.243243244,0.0,0.0
2014-03-25 17:04:18,0.0,12608130.0,118.67994266666666,2118788.2266666666,82.60787146666667,4576831.08,0.0,0.0
2014-03-25 17:04:19,0.0,12608130.0,118.67988947368421,2118788.210526316,82.60786736842105,4576820.907894737,0.0,0.0
2014-03-25 17:04:20,0.0,12608130.0,118.67983636363637,2118788.1948051946,82.60786324675325,4576810.7402597405,0.0,0.0
2014-03-25 17:04:21,0.0,12608130.0,118.67978333333333,2118788.1794871795,82.6078591025641,4576800.576923077,0.0,0.0
2014-03-25 17:04:22,0.0,12608130.0,118.67973037974684,2118788.164556962,82.60785493670886,4576790.405063291,0.0,0.0
2014-03-25 17:04:23,0.0,12608130.0,118.6796775,2118788.15,82.60785075,4576780.2375,0.0,0.0
2014-03-25 17:04:24,0.0,12608130.0,118.67962469135803,2118788.135802469,82.60784654320987,4576770.074074074,0.0,0.0
2014-03-25 17:04:25,0.0,12608130.0,118.6795719512195,2118788.1219512196,82.60784243902438,4576759.902439024,0.0,0.0
2014-03-25 17:04:26,0.0,12608130.0,118.67951927710844,2118788.108433735,82.60783831325301,4576749.734939759,0.0,0.0
2014-03-25 17:04:27,0.0,12608130.0,118.67946666666666,2118788.095238095,82.60783416666666,4576739.571428572,0.0,0.0
2014-03-25 17:04:28,0.0,12608130.0,118.67941411764707,2118788.0823529414,82.60782999999999,4576729.4,0.0,0.0
2014-03-25 17:04:29,0.0,12608130.0,118.67936162790699,2118788.069767442,82.60782593023256,4576719.23255814,0.0,0.0
2014-03-25 17:04:30,0.0,12608130.0,118.6793091954023,2118788.057471264,82.60782183908046,4576709.068965517,0.0,0.0
2014-03-25 17:04:31,0.0,12608130.0,118.67925681818183,2118788.0454545454,82.60781772727273,4576698.8977272725,0.0,0.0
2014-03-25 17:04:32,0.0,12608130.0,118.679204494382,2118788.033707865,82.60781359550562,4576688.730337079,0.0,0.0
2014-03-25 17:04:33,0.0,12608130.0,118.67915222222223,2118788.0222222223,82.60780944444444,4576678.566666666,0.0,0.0
2014-03-25 17:04:34,0.0,12608130.0,118.67909890109891,2118788.010989011,82.60780527472527,4576668.395604395,0.0,0.0
2014-03-25 17:04:35,0.0,12608130.0,118.67904565217391,2118788.0,82.60780108695653,4576658.228260869,0.0,0.0
2014-03-25 17:04:36,0.0,12608130.0,118.67899247311829,2118787.989247312,82.60779688172043,4576648.064516129,0.0,0.0
2014-03-25 17:04:37,0.0,12608130.0,118.67893936170212,2118787.9787234045,82.60779276595744,4576637.893617021,0.0,0.0
2014-03-25 17:04:38,0.0,12608130.0,118.67888631578947,2118787.9684210527,82.60778863157894,4576627.72631579,0.0,0.0
2014-03-25 17:04:39,0.0,12608130.0,118.67883333333333,2118787.9583333335,82.60778447916667,4576617.5625,0.0,0.0
2014-03-25 17:04:40,0.0,12608130.0,118.67878041237114,2118787.9484536084,82.60778030927834,4576607.391752577,0.0,0.0
2014-03-25 17:04:41,0.0,12608130.0,118.6787275510204,2118787.93877551,82.6077762244898,4576597.224489796,0.0,0.0
2014-03-25 17:04:42,0.0,12608130.0,118.67867474747474,2118787.9292929294,82.60777212121212,4576587.060606061,0.0,0.0
2014-03-25 17:04:43,0.0,12608130.0,118.67862199999999,2118787.92,82.607768,4576576.89,0.0,0.0
2014-03-25 17:04:44,0.0,12608130.0,118.6785693069307,2118787.910891089,82.60776386138613,4576566.722772277,0.0,0.0
2014-03-25 17:04:45,0.0,12608130.0,118.67851666666665,2118787.901960784,82.60775970588236,4576556.549019608,0.0,0.0
2014-03-25 17:04:46,0.0,12608130.0,118.6784640776699,2118787.8834951455,82.60775553398058,4576546.3786407765,0.0,0.0
2014-03-25 17:04:47,0.0,12608130.0,118.67841153846153,2118787.8653846155,82.60775134615385,4576536.211538462,0.0,0.0
2014-03-25 17:04:48,0.0,12608130.0,118.67835904761904,2118787.8476190474,82.60774723809523,4576526.038095238,0.0,0.0
2014-03-25 17:04:49,0.0,12608130.0,118.67830660377358,2118787.830188679,82.60774311320755,4576515.867924528,0.0,0.0
2014-03-25 17:04:50,0.0,12608130.0,118.67825420560749,2118787.813084112,82.60773897196262,4576505.70093458,0.0,0.0
2014-03-25 17:04:51,0.0,12608130.0,118.67820185185185,2118787.796296296,82.60773481481482,4576495.527777778,0.0,0.0
2014-03-25 17:04:52,0.0,12608130.0,118.67814862385322,2118787.779816514,82.60773064220184,4576485.357798165,0.0,0.0
2014-03-25 17:04:53,0.0,12608130.0,118.67809545454546,2118787.7636363637,82.60772654545455,4576475.19090909,0.0,0.0
2014-03-25 17:04:54,0.0,12608130.0,118.67804234234234,2118787.7477477477,82.60772243243242,4576465.018018018,0.0,0.0
2014-03-25 17:04:55,0.0,12608130.0,118.67798928571428,2118787.7321428573,82.60771830357143,4576454.848214285,0.0,0.0
2014-03-25 17:04:56,0.0,12608130.0,118.67793628318584,2118787.7168141594,82.60771415929204,4576444.681415929,0.0,0.0
2014-03-25 17:04:57,0.0,12608130.0,118.67788333333334,2118787.701754386,82.60771,4576434.50877193,0.0,0.0
2014-03-25 17:04:58,0.0,12608130.0,118.67783043478262,2118787.6869565216,82.60770582608696,4576424.339130435,0.0,0.0
2014-03-25 17:04:59,0.0,12608130.0,118.6777775862069,2118787.672413793,82.60770163793103,4576414.172413793,0.0,0.0
2014-03-25 17:05:00,0.0,12608130.0,118.67772478632479,2118787.658119658,82.60769752136751,4576404.0,0.0,0.0
2014-03-25 17:05:01,0.0,12608130.0,118.6776720338983,2118787.6440677964,82.6076933898305,4576393.830508474,0.0,0.0
2014-03-25 17:05:02,0.0,12608130.0,118.67761932773108,2118787.630252101,82.60768924369748,4576383.663865546,0.0,0.0
2014-03-25 17:05:03,0.0,12608130.0,118.67756666666668,2118787.6166666667,82.60768508333334,4576373.5,0.0,0.0
2014-03-25 17:05:04,0.0,12608130.0,118.67751404958678,2118787.603305785,82.60768099173553,4576363.3305785125,0.0,0.0
2014-03-25 17:05:05,0.0,12608130.0,118.67746147540983,2118787.5901639345,82.60767688524591,4576353.163934426,0.0,0.0
2014-03-25 17:05:06,0.0,12608130.0,118.67740894308943,2118787.5772357723,82.60767276422764,4576343.0,0.0,0.0
2014-03-25 17:05:07,0.0,12608130.0,118.67735645161291,2118787.564516129,82.60766862903225,4576332.830645162,0.0,0.0
2014-03-25 17:05:08,0.0,12608130.0,118.677304,2118787.552,82.60766448000001,4576322.664,0.0,0.0
2014-03-25 17:05:09,0.0,12608130.0,118.67725158730158,2118787.5396825396,82.60766031746033,4576312.5,0.0,0.0
2014-03-25 17:05:10,0.0,12608130.0,118.67719842519685,2118787.527559055,82.60765614173228,4576302.330708661,0.0,0.0
2014-03-25 17:05:11,0.0,12608130.0,118.6771453125,2118787.515625,82.607651953125,4576292.1640625,0.0,0.0
2014-03-25 17:05:12,0.0,12608130.0,118.67709224806201,2118787.503875969,82.60764782945736,4576282.0,0.0,0.0
2014-03-25 17:05:13,0.0,12608130.0,118.67703923076924,2118787.4923076923,82.60764369230769,4576271.830769231,0.0,0.0
2014-03-25 17:05:14,0.0,12608130.0,118.67698625954199,2118787.4809160307,82.60763954198474,4576261.664122137,0.0,0.0
2014-03-25 17:05:15,0.0,12608130.0,118.67693333333334,2118787.4696969697,82.60763537878788,4576251.5,0.0,0.0
2014-03-25 17:05:16,0.0,12608130.0,118.67688045112783,2118787.4586466164,82.60763127819548,4576241.330827068,0.0,0.0
2014-03-25 17:05:17,0.0,12608130.0,118.6768276119403,2118787.447761194,82.6076271641791,4576231.164179104,0.0,0.0
2014-03-25 17:05:18,0.0,12608130.0,118.67677481481482,2118787.437037037,82.60762303703703,4576220.992592593,0.0,0.0
2014-03-25 17:05:19,0.0,12608130.0,118.67672205882353,2118787.4264705884,82.60761889705883,4576210.823529412,0.0,0.0
2014-03-25 17:05:20,0.0,12608130.0,118.6766693430657,2118787.416058394,82.60761481751825,4576200.656934307,0.0,0.0
2014-03-25 17:05:21,0.0,12608130.0,118.67661666666667,2118787.4057971016,82.60761065217392,4576190.485507246,0.0,0.0
2014-03-25 17:05:22,0.0,12608130.0,118.67656402877697,2118787.3956834534,82.60760647482014,4576180.316546762,0.0,0.0
2014-03-25 17:05:23,0.0,12608130.0,118.67651142857142,2118787.3785714284,82.60760235714285,4576170.15,0.0,0.0
2014-03-25 17:05:24,0.0,12608130.0,118.67645886524824,2118787.361702128,82.60759822695036,4576159.978723404,0.0,0.0
2014-03-25 17:05:25,0.0,12608130.0,118.67640633802817,2118787.3450704226,82.60759408450704,4576149.809859155,0.0,0.0
2014-03-25 17:05:26,0.0,12608130.0,118.67635384615384,2118787.3286713287,82.60758993006993,4576139.643356644,0.0,0.0
2014-03-25 17:05:27,0.0,12608130.0,118.67630138888889,2118787.3125,82.60758576388889,4576129.472222222,0.0,0.0
2014-03-25 17:05:28,0.0,12608130.0,118.67624827586208,2118787.296551724,82.60758165517242,4576119.303448276,0.0,0.0
2014-03-25 17:05:29,0.0,12608130.0,118.67619589041097,2118787.2808219176,82.60757753424657,4576109.136986301,0.0,0.0
2014-03-25 17:05:30,0.0,12608130.0,118.67614421768707,2118787.2653061226,82.60757340136054,4576098.965986394,0.0,0.0
2014-03-25 17:05:31,0.0,12608130.0,118.67609324324324,2118787.25,82.60756925675675,4576088.797297297,0.0,0.0
2014-03-25 17:05:32,0.0,12608130.0,118.67604295302014,2118787.234899329,82.60756516778524,4576078.630872483,0.0,0.0
2014-03-25 17:05:33,0.0,12608130.0,118.67599333333334,2118787.22,82.607561,4576068.46,0.0,0.0
2014-03-25 17:05:34,0.0,12608130.0,118.67594437086092,2118787.205298013,82.60755682119205,4576058.291390728,0.0,0.0
2014-03-25 17:05:35,0.0,12608130.0,118.67589605263157,2118787.1907894737,82.60755269736842,4576048.125,0.0,0.0
2014-03-25 17:05:36,0.0,12608130.0,118.67584836601307,2118787.1764705884,82.60754856209151,4576037.954248366,0.0,0.0
2014-03-25 17:05:37,0.0,12608130.0,118.6758012987013,2118787.162337662,82.60754441558441,4576027.785714285,0.0,0.0
2014-03-25 17:05:38,0.0,12608130.0,118.67575483870966,2118787.148387097,82.60754025806452,4576017.6193548385,0.0,0.0
2014-03-25 17:05:39,0.0,12608130.0,118.67570897435897,2118787.1346153845,82.60753615384616,4576007.448717949,0.0,0.0
2014-03-25 17:05:40,0.0,12608130.0,118.67566369426751,2118787.121019108,82.60753203821656,4575997.2802547775,0.0,0.0
2014-03-25 17:05:41,0.0,12608130.0,118.67561898734178,2118787.1075949366,82.60752791139241,4575987.113924051,0.0,0.0
2014-03-25 17:05:42,0.0,12608130.0,118.67557484276729,2118787.0943396227,82.6075237735849,4575976.9433962265,0.0,0.0
2014-03-25 17:05:43,0.0,12608130.0,118.67553124999999,2118787.08125,82.607519625,4575966.775,0.0,0.0
2014-03-25 17:05:44,0.0,12608130.0,118.67548819875776,2118787.0683229812,82.60751552795031,4575956.608695652,0.0,0.0
2014-03-25 17:05:45,0.0,12608130.0,118.67544567901236,2118787.0555555555,82.6075113580247,4575946.444444444,0.0,0.0
2014-03-25 17:05:46,0.0,12608130.0,118.6754036809816,2118787.042944785,82.60750717791412,4575936.27607362,0.0,0.0
2014-03-25 17:05:47,0.0,12608130.0,118.67536219512195,2118787.0304878047,82.60750304878049,4575926.109756097,0.0,0.0
2014-03-25 17:05:48,0.0,12608130.0,118.6753212121212,2118787.018181818,82.6074989090909,4575915.945454545,0.0,0.0
2014-03-25 17:05:49,0.0,12608130.0,118.67528072289157,2118787.006024096,82.60749475903614,4575905.777108434,0.0,0.0
2014-03-25 17:05:50,0.0,12608130.0,118.67524071856289,2118786.994011976,82.6074905988024,4575895.6107784435,0.0,0.0
2014-03-25 17:05:51,0.0,12608130.0,118.67520119047619,2118786.9821428573,82.60748648809525,4575885.44047619,0.0,0.0
2014-03-25 17:05:52,0.0,12608130.0,118.67516213017751,2118786.9704142013,82.6074823668639,4575875.272189349,0.0,0.0
2014-03-25 17:05:53,0.0,12608130.0,118.67512352941176,2118786.9588235295,82.60747823529412,4575865.105882353,0.0,0.0
2014-03-25 17:05:54,0.0,12608130.0,118.67508538011697,2118786.947368421,82.60747409356726,4575854.935672515,0.0,0.0
2014-03-25 17:05:55,0.0,12608130.0,118.6750476744186,2118786.9360465114,82.60746999999999,4575844.76744186,0.0,0.0
2014-03-25 17:05:56,0.0,12608130.0,118.67501040462427,2118786.924855491,82.60746583815029,4575834.601156069,0.0,0.0
2014-03-25 17:05:57,0.0,12608130.0,118.67497356321839,2118786.9137931033,82.60746166666667,4575824.431034483,0.0,0.0
2014-03-25 17:05:58,0.0,12608130.0,118.67493714285715,2118786.902857143,82.60745754285715,4575814.262857143,0.0,0.0
2014-03-25 17:05:59,0.0,12608130.0,118.67490113636363,2118786.8920454546,82.60745340909091,4575804.096590909,0.0,0.0
2014-03-25 17:06:00,0.0,12608130.0,118.67486553672316,2118786.881355932,82.60744926553672,4575793.926553672,0.0,0.0
2014-03-25 17:06:01,0.0,12608130.0,118.67483033707866,2118786.870786517,82.60744511235954,4575783.758426966,0.0,0.0
2014-03-25 17:06:02,0.0,12608130.0,118.67479553072626,2118786.8603351954,82.60744094972067,4575773.592178771,0.0,0.0
2014-03-25 17:06:03,0.0,12608130.0,118.67476111111111,2118786.85,82.60743683333334,4575763.422222222,0.0,0.0
2014-03-25 17:06:04,0.0,12608130.0,118.6747270718232,2118786.8397790054,82.60743270718233,4575753.254143646,0.0,0.0
2014-03-25 17:06:05,0.0,12608130.0,118.6746934065934,2118786.8296703296,82.60742857142857,4575743.087912088,0.0,0.0
2014-03-25 17:06:06,0.0,12608130.0,118.67466010928962,2118786.819672131,82.60742442622951,4575732.918032787,0.0,0.0
2014-03-25 17:06:07,0.0,12608130.0,118.67462717391304,2118786.809782609,82.60742032608695,4575722.75,0.0,0.0
2014-03-25 17:06:08,0.0,12608130.0,118.6745945945946,2118786.7945945947,82.60741616216217,4575712.578378378,0.0,0.0
2014-03-25 17:06:09,0.0,12608130.0,118.6745623655914,2118786.7795698927,82.60741198924731,4575702.40860215,0.0,0.0
2014-03-25 17:06:10,0.0,12608130.0,118.67453048128343,2118786.7647058824,82.60740786096257,4575692.240641711,0.0,0.0
2014-03-25 17:06:11,0.0,12608130.0,118.67449893617021,2118786.75,82.60740372340426,4575682.069148936,0.0,0.0
2014-03-25 17:06:12,0.0,12608130.0,118.67446772486772,2118786.7354497355,82.60739957671957,4575671.899470899,0.0,0.0
2014-03-25 17:06:13,0.0,12608130.0,118.67443684210527,2118786.7210526317,82.60739542105263,4575661.731578947,0.0,0.0
2014-03-25 17:06:14,0.0,12608130.0,118.67440628272252,2118786.7068062825,82.60739130890052,4575651.565445026,0.0,0.0
2014-03-25 17:06:15,0.0,12608130.0,118.67437604166666,2118786.6927083335,82.60738718750001,4575641.395833333,0.0,0.0
2014-03-25 17:06:16,0.0,12608130.0,118.67434611398963,2118786.678756477,82.60738305699482,4575631.2279792745,0.0,0.0
2014-03-25 17:06:17,0.0,12608130.0,118.67431649484536,2118786.6649484537,82.60737891752578,4575621.06185567,0.0,0.0
2014-03-25 17:06:18,0.0,12608130.0,118.67428717948718,2118786.651282051,82.60737482051282,4575610.892307692,0.0,0.0
2014-03-25 17:06:19,0.0,12608130.0,118.67425816326532,2118786.637755102,82.60737071428571,4575600.724489796,0.0,0.0
2014-03-25 17:06:20,0.0,12608130.0,118.67422944162436,2118786.624365482,82.60736654822335,4575590.558375634,0.0,0.0
2014-03-25 17:06:21,0.0,12608130.0,118.67420101010102,2118786.611111111,82.60736237373737,4575580.388888889,0.0,0.0
2014-03-25 17:06:22,0.0,12608130.0,118.6741728643216,2118786.59798995,82.60735824120604,4575570.221105528,0.0,0.0
2014-03-25 17:06:23,0.0,12608130.0,118.67414500000001,2118786.585,82.6073541,4575560.055,0.0,0.0
2014-03-25 17:06:24,0.0,12608130.0,118.67411741293532,2118786.5721393037,82.60734995024876,4575549.885572139,0.0,0.0
2014-03-25 17:06:25,0.0,12608130.0,118.6740900990099,2118786.5594059406,82.60734579207922,4575539.717821782,0.0,0.0
2014-03-25 17:06:26,0.0,12608130.0,118.6740630541872,2118786.5467980294,82.60734167487685,4575529.551724138,0.0,0.0
2014-03-25 17:06:27,0.0,12608130.0,118.67403627450982,2118786.5343137253,82.60733754901962,4575519.382352941,0.0,0.0
2014-03-25 17:06:28,0.0,12608130.0,118.67400975609756,2118786.5219512195,82.60733341463414,4575509.214634147,0.0,0.0
2014-03-25 17:06:29,0.0,12608130.0,118.67398349514563,2118786.509708738,82.60732927184466,4575499.04854369,0.0,0.0
2014-03-25 17:06:30,0.0,12608130.0,118.6739574879227,2118786.497584541,82.60732516908213,4575488.879227053,0.0,0.0
2014-03-25 17:06:31,0.0,12608130.0,118.67393173076924,2118786.485576923,82.6073210576923,4575478.711538462,0.0,0.0
2014-03-25 17:06:32,0.0,12608130.0,118.67390622009569,2118786.4736842103,82.60731688995216,4575468.545454546,0.0,0.0
2014-03-25 17:06:33,0.0,12608130.0,118.67388095238096,2118786.461904762,82.60731276190477,4575458.376190476,0.0,0.0
2014-03-25 17:06:34,0.0,12608130.0,118.67385592417062,2118786.450236967,82.60730862559242,4575448.208530806,0.0,0.0
2014-03-25 17:06:35,0.0,12608130.0,118.67383113207548,2118786.4386792453,82.60730448113208,4575438.04245283,0.0,0.0
2014-03-25 17:06:36,0.0,12608130.0,118.67380657276995,2118786.427230047,82.6073003286385,4575427.873239436,0.0,0.0
2014-03-25 17:06:37,0.0,12608130.0,118.67378224299065,2118786.4158878503,82.60729616822431,4575417.705607477,0.0,0.0
2014-03-25 17:06:38,0.0,12608130.0,118.67375813953488,2118786.4046511627,82.60729204651163,4575407.539534884,0.0,0.0
2014-03-25 17:06:39,0.0,12608130.0,118.67373425925926,2118786.3935185187,82.60728791666668,4575397.37037037,0.0,0.0
2014-03-25 17:06:40,0.0,12608130.0,118.67371059907833,2118786.3824884794,82.60728377880184,4575387.202764977,0.0,0.0
2014-03-25 17:06:41,0.0,12608130.0,118.6736871559633,2118786.371559633,82.60727963302752,4575377.032110091,0.0,0.0
2014-03-25 17:06:42,0.0,12608130.0,118.67366392694063,2118786.3607305936,82.60727552511416,4575366.863013699,0.0,0.0
2014-03-25 17:06:43,0.0,12608130.0,118.6736409090909,2118786.35,82.6072714090909,4575356.695454545,0.0,0.0
2014-03-25 17:06:44,0.0,12608130.0,118.6736180995475,2118786.3393665156,82.60726723981901,4575346.524886878,0.0,0.0
2014-03-25 17:06:45,0.0,12608130.0,118.67359549549549,2118786.328828829,82.6072631081081,4575336.355855856,0.0,0.0
